,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
732,RI,65.0,415,No,No,0,111.0,51,18.87,219.8,84.0,18.68,202.0,89,9.09,4.4,14,1.19,1.0,False
733,WI,,415,No,No,0,239.9,121,40.78,142.3,51.0,12.1,364.3,106,16.39,9.3,5,2.51,1.0,False
734,NC,43.0,415,No,No,0,84.2,134,14.31,80.8,103.0,6.87,196.1,79,8.82,10.8,2,2.92,1.0,False
735,NV,143.0,415,No,No,0,209.1,127,35.55,106.1,80.0,9.02,179.6,90,,14.0,6,3.78,0.0,False
736,UT,81.0,415,No,Yes,24,130.1,117,22.12,196.0,61.0,16.66,139.3,123,,11.4,5,3.08,0.0,False
737,ME,205.0,510,No,Yes,24,175.8,139,29.89,155.0,98.0,13.18,180.7,64,8.13,7.8,5,2.11,2.0,False
738,HI,,415,No,No,0,241.9,104,41.12,145.2,112.0,12.34,214.5,105,9.65,6.6,5,1.78,1.0,False
739,OH,74.0,415,No,No,0,136.7,106,23.24,228.6,105.0,19.43,265.3,114,11.94,9.8,4,2.65,0.0,False
740,OK,74.0,415,No,No,0,200.4,87,34.07,309.2,105.0,26.28,152.1,118,6.84,10.0,2,2.7,1.0,False
741,KY,74.0,510,Yes,No,0,125.8,103,21.39,207.7,96.0,17.65,207.4,143,9.33,14.1,4,3.81,1.0,True
742,AL,200.0,408,No,No,0,128.2,87,21.79,133.2,105.0,11.32,177.6,123,,11.2,2,3.02,1.0,False
743,MD,86.0,408,No,No,0,226.3,88,,223.0,,18.96,255.6,92,,13.0,3,3.51,4.0,False
744,NE,91.0,510,No,Yes,37,162.3,107,27.59,233.9,115.0,19.88,277.4,94,12.48,9.2,4,2.48,0.0,False
745,TX,,415,No,No,0,120.5,127,20.49,189.7,,16.12,270.1,107,12.15,14.3,2,3.86,1.0,False
746,OH,56.0,408,No,No,0,91.1,90,15.49,179.3,,15.24,300.7,89,13.53,11.9,8,3.21,2.0,False
747,DE,117.0,415,No,No,0,168.8,137,28.7,241.4,107.0,20.52,204.8,106,9.22,15.5,4,4.19,0.0,False
748,VT,126.0,415,No,No,0,226.2,88,38.45,140.3,114.0,11.93,208.9,110,,6.4,2,1.73,,False
749,OR,132.0,510,No,No,0,191.9,107,,206.9,127.0,17.59,272.0,88,12.24,12.6,2,3.4,,False
750,NV,,415,No,Yes,28,167.9,147,28.54,190.7,105.0,16.21,193.0,103,8.69,9.2,6,2.48,4.0,True
751,NC,122.0,415,No,No,0,180.0,88,30.6,145.0,77.0,12.33,233.7,120,10.52,11.5,6,3.11,2.0,False
752,NJ,46.0,408,No,No,0,257.4,67,43.76,261.1,91.0,22.19,204.4,107,9.2,13.4,5,3.62,,True
753,ID,99.0,408,No,No,0,159.7,83,27.15,155.4,121.0,13.21,255.7,114,11.51,8.4,3,2.27,1.0,False
754,AL,,408,No,No,0,237.2,124,40.32,222.6,87.0,18.92,173.3,81,,11.0,3,2.97,1.0,False
755,AK,108.0,415,No,No,0,103.0,129,17.51,242.3,103.0,20.6,170.2,89,7.66,7.9,3,2.13,,False
756,PA,53.0,415,No,No,0,205.1,86,34.87,160.5,95.0,13.64,149.5,142,6.73,10.7,2,2.89,3.0,False
757,NV,144.0,415,Yes,No,0,150.0,69,,285.9,73.0,24.3,190.6,121,,9.4,15,2.54,,False
758,AL,91.0,510,No,Yes,23,232.4,97,39.51,186.0,88.0,15.81,190.5,128,8.57,12.3,3,3.32,3.0,False
759,GA,,408,No,No,0,165.4,100,28.12,115.7,87.0,9.83,193.8,118,8.72,12.8,5,3.46,2.0,False
760,AR,5.0,415,No,No,0,199.2,106,33.86,187.3,12.0,15.92,214.0,85,9.63,13.3,3,3.59,3.0,False
761,MA,97.0,408,No,No,0,217.6,81,36.99,320.5,51.0,27.24,150.7,110,6.78,4.2,3,1.13,0.0,False
762,MO,142.0,415,No,Yes,30,154.0,75,26.18,165.8,97.0,14.09,270.0,83,12.15,10.8,5,2.92,1.0,False
763,NY,9.0,408,No,Yes,31,193.8,130,32.95,202.6,98.0,17.22,191.2,102,8.6,13.3,2,3.59,1.0,False
764,AZ,73.0,415,No,No,0,175.4,130,29.82,248.1,,21.09,122.4,85,5.51,12.2,4,3.29,0.0,False
765,WV,43.0,408,No,No,0,230.2,147,39.13,186.7,121.0,15.87,128.4,100,5.78,9.2,3,2.48,0.0,False
766,NM,122.0,408,No,Yes,33,174.9,103,29.73,248.2,105.0,21.1,164.6,116,7.41,13.5,3,3.65,1.0,True
767,SC,93.0,415,No,No,0,190.2,68,32.33,262.2,64.0,22.29,130.0,92,5.85,8.8,4,2.38,,False
768,VT,85.0,415,No,No,0,176.4,122,29.99,224.9,123.0,19.12,219.6,50,,11.5,1,3.11,1.0,False
769,LA,87.0,415,No,No,0,228.7,90,38.88,163.0,99.0,13.86,154.1,90,,11.8,3,3.19,1.0,False
770,OH,137.0,408,No,No,0,144.0,90,24.48,181.6,100.0,15.44,128.1,93,5.76,12.3,2,3.32,0.0,False
771,OR,21.0,510,No,Yes,31,135.9,90,23.1,271.0,84.0,23.04,179.1,89,8.06,9.5,7,2.57,6.0,False
772,KY,104.0,415,No,No,0,130.5,77,22.19,131.2,117.0,11.15,264.7,63,11.91,13.0,6,3.51,0.0,False
773,GA,93.0,408,No,Yes,21,134.2,105,22.81,162.5,128.0,13.81,186.6,90,8.4,11.8,2,3.19,4.0,True
774,VT,63.0,415,No,No,0,278.0,102,47.26,266.4,114.0,22.64,224.1,118,10.08,13.1,4,3.54,4.0,True
775,OR,161.0,415,No,No,0,105.4,70,17.92,214.8,122.0,18.26,223.6,126,10.06,7.8,5,2.11,0.0,False
776,MO,103.0,408,No,Yes,24,111.8,85,,239.6,102.0,20.37,268.3,81,12.07,6.9,4,1.86,1.0,False
777,ND,84.0,415,No,Yes,33,159.1,106,27.05,149.8,101.0,12.73,213.4,108,9.6,13.0,18,3.51,1.0,False
778,MN,92.0,510,No,No,0,212.4,105,36.11,224.6,118.0,19.09,221.3,105,9.96,9.0,4,2.43,,False
779,NV,77.0,415,No,No,0,142.3,112,24.19,306.3,111.0,26.04,196.5,82,8.84,9.9,1,2.67,,False
780,NY,,415,Yes,No,0,346.8,55,58.96,249.5,79.0,21.21,275.4,102,12.39,13.3,9,3.59,1.0,True
781,FL,159.0,415,No,Yes,15,113.9,102,19.36,145.3,,12.35,195.2,137,8.78,11.8,9,3.19,1.0,False
782,KS,110.0,415,Yes,Yes,27,267.9,103,45.54,263.3,74.0,22.38,178.1,106,8.01,8.3,2,2.24,1.0,True
783,NV,138.0,510,No,No,0,171.4,117,29.14,115.2,128.0,9.79,224.5,115,10.1,17.0,4,4.59,3.0,False
784,NV,178.0,408,No,No,0,275.4,150,,187.5,62.0,15.94,147.1,126,6.62,13.6,3,3.67,,False
785,SC,38.0,415,No,Yes,31,197.2,118,33.52,249.9,70.0,21.24,298.9,104,13.45,3.9,2,1.05,0.0,False
786,MI,45.0,510,No,Yes,26,91.7,104,15.59,150.6,119.0,12.8,63.3,103,2.85,7.7,5,2.08,1.0,False
787,TN,70.0,510,No,No,0,126.3,99,21.47,141.6,106.0,12.04,255.9,96,,9.6,2,2.59,,False
788,NY,147.0,510,No,Yes,33,251.5,107,42.76,234.1,110.0,19.9,213.4,87,9.6,10.4,6,2.81,3.0,False
789,NV,94.0,510,No,No,0,190.6,108,32.4,152.3,95.0,12.95,144.7,97,,7.5,5,2.03,1.0,False
790,IL,179.0,510,No,No,0,116.1,101,19.74,201.8,99.0,17.15,181.9,103,8.19,11.6,5,3.13,0.0,False
791,ND,,510,No,No,0,179.4,80,30.5,232.5,,19.76,175.8,105,,14.7,3,3.97,0.0,False
792,NC,165.0,415,No,No,0,207.7,109,35.31,164.8,94.0,14.01,54.5,91,2.45,7.9,3,2.13,0.0,False
793,MI,133.0,408,No,No,0,277.3,138,,228.4,,19.41,117.3,103,,12.8,4,3.46,2.0,True
794,TN,140.0,415,No,No,0,125.3,84,21.3,167.6,121.0,14.25,260.6,94,11.73,8.4,4,2.27,1.0,False
795,VT,,408,No,Yes,32,138.1,91,23.48,167.3,72.0,14.22,238.9,115,10.75,6.8,3,1.84,2.0,False
796,DE,64.0,415,No,Yes,27,201.3,101,,143.8,89.0,12.22,150.2,127,6.76,12.3,3,3.32,1.0,False
797,OR,48.0,415,No,No,0,190.4,92,,317.5,85.0,26.99,133.4,113,6.0,8.3,4,2.24,2.0,False
798,NY,181.0,408,No,No,0,143.3,91,24.36,195.5,58.0,16.62,223.3,95,10.05,6.0,7,1.62,1.0,False
799,MO,168.0,415,No,Yes,42,97.4,57,16.56,203.6,98.0,17.31,173.9,124,7.83,11.4,2,3.08,2.0,False
800,FL,155.0,415,No,No,0,181.4,111,30.84,167.7,92.0,14.25,168.5,122,7.58,11.3,3,3.05,3.0,False
801,NY,11.0,415,No,No,0,143.4,130,24.38,289.4,50.0,24.6,194.0,100,8.73,9.7,6,2.62,2.0,False
802,ND,182.0,415,No,No,0,104.9,111,17.83,198.5,120.0,16.87,258.2,91,11.62,8.0,5,2.16,2.0,False
803,OH,102.0,415,No,No,0,114.8,125,19.52,81.9,126.0,6.96,304.3,101,13.69,12.0,4,3.24,0.0,False
804,AL,122.0,415,No,No,0,232.5,96,39.53,205.5,120.0,17.47,213.7,91,9.62,11.9,2,3.21,0.0,False
805,SC,41.0,415,No,No,0,143.6,117,24.41,152.4,108.0,12.95,194.4,110,8.75,8.6,3,2.32,1.0,False
806,GA,,415,No,No,0,176.7,132,30.04,244.1,80.0,20.75,176.3,120,7.93,9.1,4,2.46,2.0,False
807,WY,76.0,415,No,No,0,263.4,148,44.78,230.3,69.0,19.58,170.6,101,7.68,11.4,5,3.08,1.0,True
808,HI,115.0,415,No,Yes,33,145.0,72,,194.5,157.0,16.53,242.3,138,10.9,14.2,3,3.83,2.0,False
809,LA,154.0,510,No,No,0,166.9,99,28.37,154.9,97.0,13.17,189.4,89,8.52,7.2,5,1.94,0.0,False
810,AR,100.0,510,No,No,0,142.5,87,24.23,195.7,88.0,16.63,122.1,117,5.49,7.8,8,2.11,2.0,False
811,AK,146.0,510,Yes,No,0,133.0,65,22.61,262.8,93.0,22.34,214.3,128,9.64,11.2,3,3.02,1.0,False
812,AL,67.0,415,No,Yes,28,95.0,94,16.15,291.2,73.0,24.75,159.6,114,7.18,10.0,2,2.7,2.0,False
813,UT,161.0,510,Yes,No,0,194.2,106,33.01,249.4,105.0,21.2,254.9,129,11.47,12.9,1,3.48,1.0,True
814,KS,70.0,415,No,No,0,222.8,114,37.88,215.9,113.0,18.35,223.5,122,10.06,0.0,0,0.0,1.0,False
815,VA,99.0,415,No,Yes,42,216.0,125,36.72,232.3,104.0,19.75,215.5,100,9.7,9.3,4,2.51,2.0,True
816,UT,87.0,415,No,No,0,146.3,108,24.87,171.8,102.0,14.6,167.5,66,7.54,5.3,9,1.43,1.0,False
817,IN,87.0,510,No,No,0,234.8,85,39.92,140.9,91.0,11.98,204.3,93,9.19,9.5,5,2.57,1.0,False
818,CT,70.0,408,No,No,0,198.6,111,33.76,213.9,115.0,18.18,171.2,105,7.7,10.6,6,2.86,2.0,False
819,MO,119.0,408,No,Yes,32,142.6,77,24.24,208.2,126.0,17.7,171.0,102,7.69,12.0,2,3.24,3.0,False
820,RI,87.0,510,Yes,No,0,134.2,80,22.81,165.0,71.0,14.03,173.1,102,7.79,10.7,5,2.89,0.0,False
821,CA,112.0,415,No,No,0,111.9,92,,114.0,143.0,9.69,146.8,79,,14.1,3,3.81,5.0,True
822,RI,75.0,415,No,No,0,122.8,89,20.88,211.3,104.0,17.96,261.4,91,11.76,10.7,2,2.89,2.0,False
823,CT,150.0,510,No,No,0,189.3,77,,220.9,105.0,18.78,238.7,117,10.74,9.2,5,2.48,4.0,False
824,IN,,510,No,Yes,38,240.4,112,40.87,201.8,102.0,17.15,206.1,112,9.27,16.1,6,4.35,0.0,False
825,FL,91.0,510,Yes,Yes,24,93.5,112,15.9,183.4,128.0,15.59,240.7,133,10.83,9.9,3,2.67,0.0,False
826,KS,124.0,415,No,No,0,158.6,104,26.96,211.2,77.0,17.95,179.3,104,8.07,10.2,8,2.75,,False
827,RI,158.0,510,No,No,0,220.9,129,37.55,242.2,108.0,20.59,233.3,75,10.5,6.4,5,1.73,0.0,False
828,NV,102.0,415,No,No,0,144.4,87,24.55,266.5,128.0,22.65,217.6,59,9.79,7.1,7,1.92,,False
829,UT,85.0,510,No,No,0,212.3,107,36.09,228.4,103.0,19.41,163.3,116,,7.7,3,2.08,0.0,False
830,OK,79.0,510,No,No,0,147.0,72,24.99,165.7,102.0,14.08,243.2,107,10.94,8.4,9,2.27,1.0,False
831,MN,139.0,510,No,Yes,25,96.2,112,16.35,178.9,70.0,15.21,182.1,84,8.19,12.9,10,3.48,2.0,False
832,NC,103.0,415,No,No,0,263.4,118,44.78,179.1,69.0,15.22,214.7,112,9.66,10.3,2,2.78,,False
833,OR,98.0,415,Yes,No,0,12.5,67,2.13,256.6,90.0,21.81,169.4,88,7.62,7.7,9,2.08,1.0,False
834,NH,78.0,408,No,No,0,162.3,116,27.59,192.4,86.0,16.35,240.6,100,10.83,10.1,3,2.73,2.0,False
835,AK,50.0,408,No,No,0,183.6,107,31.21,58.6,118.0,4.98,202.6,99,9.12,8.7,3,2.35,1.0,False
836,WV,86.0,415,No,Yes,38,123.0,158,20.91,133.9,,11.38,138.2,103,6.22,13.3,4,3.59,,False
837,GA,92.0,510,No,No,0,208.0,125,35.36,198.9,76.0,16.91,76.4,97,3.44,8.6,6,2.32,0.0,False
838,NM,174.0,415,No,No,0,239.2,72,40.66,188.5,,16.02,105.6,116,4.75,8.8,3,2.38,1.0,False
839,OH,124.0,510,No,No,0,193.0,97,,89.8,99.0,7.63,172.8,104,7.78,15.3,3,4.13,1.0,False
840,RI,,415,No,Yes,26,116.7,71,19.84,145.9,88.0,12.4,175.1,103,7.88,9.9,3,2.67,1.0,False
841,HI,101.0,510,No,No,0,93.8,127,,150.0,104.0,12.75,241.1,116,10.85,10.7,2,2.89,1.0,False
842,WY,185.0,415,Yes,Yes,30,154.1,114,26.2,118.7,106.0,10.09,258.4,105,,12.9,3,3.48,2.0,False
843,NY,68.0,415,No,Yes,29,239.5,82,40.72,203.8,105.0,17.32,167.8,70,7.55,9.9,6,2.67,0.0,False
844,KS,117.0,510,No,Yes,25,216.0,140,36.72,224.1,69.0,19.05,267.9,112,,11.8,4,3.19,,False
845,LA,118.0,408,No,No,0,187.4,97,,177.8,89.0,15.11,233.4,97,10.5,12.2,6,3.29,1.0,False
846,PA,,415,No,No,0,167.4,119,28.46,233.2,143.0,19.82,109.6,115,4.93,10.3,5,2.78,0.0,False
847,NV,22.0,510,No,No,0,160.4,108,27.27,218.1,88.0,18.54,192.9,115,8.68,12.5,4,3.38,1.0,False
848,MN,75.0,415,No,No,0,143.2,92,,209.1,142.0,17.77,173.0,96,7.79,11.9,9,3.21,1.0,False
849,MO,164.0,408,No,Yes,25,219.1,88,37.25,151.5,99.0,12.88,50.1,60,2.25,14.3,6,3.86,1.0,False
850,ME,177.0,415,No,No,0,232.8,106,39.58,175.2,,14.89,212.2,77,9.55,12.5,7,3.38,,False
851,NH,110.0,408,No,No,0,162.0,81,27.54,247.5,89.0,21.04,155.5,99,7.0,8.9,8,2.4,0.0,False
852,MN,158.0,408,No,No,0,209.9,112,35.68,221.3,82.0,18.81,210.0,93,9.45,8.2,3,2.21,1.0,False
853,OH,114.0,415,No,No,0,191.5,88,32.56,175.2,78.0,14.89,220.3,118,9.91,0.0,0,0.0,,False
854,NC,64.0,408,No,Yes,19,291.1,150,49.49,226.7,123.0,19.27,219.1,67,9.86,7.5,2,2.03,1.0,False
855,KY,111.0,415,No,No,0,255.9,97,,204.1,129.0,17.35,171.3,84,,12.3,5,3.32,,False
856,MT,60.0,408,No,No,0,252.7,97,42.96,221.1,121.0,18.79,109.9,100,,12.4,4,3.35,2.0,False
857,NJ,113.0,408,No,No,0,132.1,72,,247.5,107.0,21.04,246.2,123,,6.9,6,1.86,3.0,False
858,FL,109.0,408,No,No,0,217.0,115,36.89,207.0,142.0,17.6,268.0,106,12.06,8.2,4,2.21,1.0,False
859,IN,105.0,510,No,Yes,42,101.9,79,17.32,223.1,97.0,18.96,241.6,77,10.87,12.9,2,3.48,0.0,False
860,DE,85.0,510,No,No,0,211.5,100,35.96,184.6,88.0,15.69,164.3,131,7.39,13.3,4,3.59,2.0,False
861,AL,131.0,510,No,No,0,153.4,86,26.08,198.5,81.0,16.87,164.4,83,7.4,10.4,3,2.81,0.0,False
862,ME,,510,No,No,0,166.3,95,28.27,239.3,87.0,20.34,123.2,108,5.54,10.0,3,2.7,2.0,False
863,SD,148.0,408,No,No,0,185.2,87,31.48,170.4,96.0,14.48,165.1,104,7.43,9.5,13,2.57,1.0,False
864,VA,210.0,408,No,No,0,104.6,121,17.78,149.5,71.0,12.71,255.1,67,,6.5,8,1.76,2.0,False
865,ID,106.0,510,No,No,0,274.4,120,46.65,198.6,82.0,16.88,160.8,62,7.24,6.0,3,1.62,1.0,False
866,KY,57.0,415,No,Yes,29,279.9,121,47.58,223.1,109.0,18.96,251.7,94,11.33,13.0,2,3.51,1.0,False
867,ND,,510,No,No,0,187.2,127,,195.6,88.0,16.63,181.8,129,8.18,5.1,4,1.38,1.0,False
868,HI,157.0,415,No,No,0,276.2,95,46.95,165.8,119.0,14.09,151.6,79,6.82,2.2,4,0.59,3.0,False
869,WI,116.0,415,No,Yes,35,200.4,104,34.07,272.8,89.0,23.19,214.5,100,9.65,8.3,4,2.24,1.0,False
870,WV,30.0,510,No,No,0,162.3,96,27.59,244.0,122.0,20.74,180.1,89,8.1,9.1,4,2.46,2.0,False
871,NJ,111.0,510,No,No,0,176.9,128,30.07,102.8,56.0,8.74,213.7,84,9.62,10.5,2,2.84,,True
872,KS,52.0,415,No,No,0,165.5,78,28.14,205.5,89.0,17.47,213.6,124,9.61,12.2,6,3.29,0.0,False
873,NJ,135.0,510,No,Yes,28,201.4,100,34.24,246.5,117.0,20.95,154.8,131,6.97,12.9,4,3.48,2.0,True
874,NC,,510,No,No,0,190.5,115,32.39,179.6,130.0,15.27,258.5,89,11.63,10.1,5,2.73,3.0,False
875,WY,151.0,510,No,No,0,235.9,104,40.1,80.6,91.0,6.85,212.8,116,9.58,5.8,2,1.57,3.0,False
876,NY,117.0,415,No,No,0,144.6,115,24.58,258.8,66.0,22.0,253.2,113,11.39,7.4,9,2.0,2.0,False
877,ID,82.0,408,No,No,0,101.0,93,,155.6,104.0,13.23,304.4,93,13.7,13.3,2,3.59,0.0,False
878,IA,,415,No,No,0,206.3,98,35.07,292.8,82.0,24.89,43.7,121,1.97,10.6,4,2.86,1.0,False
879,TN,108.0,408,No,Yes,15,165.1,85,28.07,267.0,93.0,22.7,250.7,114,11.28,10.9,4,2.94,1.0,False
880,OH,98.0,408,No,No,0,165.0,129,28.05,202.6,,17.22,172.3,94,7.75,12.5,7,3.38,1.0,True
881,MA,47.0,415,No,No,0,155.3,116,26.4,188.2,85.0,16.0,247.0,73,,12.3,4,3.32,,False
882,OK,,415,No,No,0,208.3,106,35.41,236.7,123.0,20.12,179.1,120,8.06,11.3,5,3.05,3.0,False
883,NE,159.0,415,No,No,0,189.1,105,32.15,246.1,,20.92,242.0,106,10.89,10.4,5,2.81,1.0,True
884,VA,11.0,408,No,Yes,24,131.5,98,22.36,230.2,111.0,19.57,283.7,87,12.77,10.0,3,2.7,2.0,False
885,MT,,408,No,No,0,142.3,75,24.19,122.8,106.0,10.44,229.5,94,10.33,12.8,9,3.46,2.0,False
886,VT,,408,No,Yes,19,87.7,103,14.91,223.0,86.0,18.96,182.3,112,8.2,7.3,4,1.97,,False
887,VA,114.0,415,Yes,Yes,31,174.5,104,29.67,224.2,92.0,19.06,116.3,91,5.23,12.3,10,3.32,2.0,False
888,AL,71.0,415,No,No,0,103.3,103,17.56,138.5,79.0,11.77,164.8,98,,9.0,2,2.43,2.0,False
889,AL,100.0,408,No,Yes,25,246.6,94,41.92,141.4,112.0,12.02,189.8,109,8.54,13.0,5,3.51,1.0,False
890,WV,83.0,415,No,Yes,37,78.5,109,13.35,210.5,101.0,17.89,179.7,102,8.09,11.8,4,3.19,1.0,False
891,NV,64.0,408,No,No,0,148.1,73,25.18,164.9,,14.02,216.0,125,9.72,12.3,2,3.32,5.0,True
892,TN,105.0,408,No,No,0,206.2,84,35.05,256.4,138.0,21.79,117.1,91,5.27,9.0,3,2.43,,False
893,ID,144.0,415,No,Yes,33,251.6,87,42.77,197.6,118.0,16.8,209.2,97,9.41,12.2,3,3.29,2.0,False
894,WY,106.0,415,Yes,Yes,26,270.3,111,45.95,215.2,90.0,18.29,254.0,133,11.43,14.4,7,3.89,,True
895,TX,19.0,510,No,Yes,34,156.6,97,26.62,224.2,97.0,19.06,260.9,135,11.74,11.3,1,3.05,1.0,False
896,MA,,408,No,No,0,139.4,81,23.7,223.7,,19.01,173.1,77,7.79,13.6,6,3.67,1.0,False
897,IL,127.0,510,No,No,0,220.2,108,37.43,188.4,124.0,16.01,172.7,113,7.77,11.7,3,3.16,2.0,False
898,LA,9.0,415,No,Yes,39,214.1,108,36.4,169.2,115.0,14.38,189.7,117,8.54,10.1,3,2.73,1.0,False
899,CO,157.0,415,No,No,0,196.0,74,33.32,213.4,96.0,18.14,196.8,81,8.86,7.9,6,2.13,,False
900,UT,105.0,415,No,No,0,106.4,71,18.09,240.1,83.0,20.41,147.7,114,6.65,5.3,4,1.43,6.0,True
901,ID,,415,No,No,0,177.3,129,30.14,152.8,105.0,12.99,162.9,92,7.33,5.1,2,1.38,0.0,False
902,MN,95.0,408,No,Yes,32,262.2,123,44.57,165.2,82.0,14.04,194.3,57,8.74,10.6,5,2.86,0.0,False
903,GA,132.0,415,No,No,0,193.3,106,32.86,128.3,94.0,10.91,162.1,119,7.29,11.6,4,3.13,,True
904,HI,119.0,408,No,Yes,24,217.2,94,36.92,138.7,52.0,11.79,139.3,85,6.27,11.3,4,3.05,0.0,False
905,AL,16.0,408,No,No,0,209.5,89,35.62,172.8,85.0,14.69,94.1,102,4.23,8.8,4,2.38,1.0,False
906,CT,99.0,408,No,No,0,95.4,105,16.22,207.2,,17.61,136.0,117,,5.6,5,1.51,1.0,False
907,CO,,408,No,Yes,26,214.6,110,,205.2,87.0,17.44,134.6,140,6.06,8.1,2,2.19,1.0,False
908,KS,,415,No,No,0,131.6,120,22.37,211.3,96.0,17.96,168.3,97,7.57,11.1,4,3.0,4.0,True
909,NJ,129.0,415,No,No,0,168.4,117,28.63,217.1,,18.45,81.6,100,3.67,11.8,7,3.19,1.0,False
910,FL,116.0,408,No,No,0,146.4,123,24.89,176.6,,15.01,212.6,102,9.57,7.8,5,2.11,1.0,False
911,CA,60.0,415,Yes,No,0,183.0,110,31.11,206.7,93.0,17.57,203.8,119,9.17,11.1,6,3.0,1.0,False
912,TX,47.0,408,No,Yes,28,112.2,70,19.07,154.8,106.0,13.16,166.7,105,7.5,10.6,2,2.86,0.0,False
913,MN,40.0,510,Yes,No,0,170.7,55,29.02,179.1,108.0,15.22,281.9,89,12.69,8.2,9,2.21,3.0,False
914,AK,,510,No,No,0,172.5,78,29.33,142.6,91.0,12.12,102.0,63,,10.9,2,2.94,0.0,False
915,OR,157.0,510,No,Yes,30,194.3,107,33.03,243.2,108.0,20.67,322.2,114,14.5,7.1,5,1.92,1.0,False
916,MS,,408,No,Yes,32,187.8,117,,129.8,90.0,11.03,132.3,113,5.95,12.0,3,3.24,2.0,False
917,VT,50.0,415,Yes,Yes,26,307.1,94,52.21,289.4,78.0,24.6,174.9,109,7.87,8.0,3,2.16,,False
918,UT,,415,No,No,0,118.2,106,20.09,167.2,136.0,14.21,214.2,106,9.64,12.2,3,3.29,3.0,False
919,KS,130.0,510,No,No,0,154.0,95,26.18,205.9,106.0,17.5,233.7,75,,12.9,1,3.48,1.0,False
920,NV,143.0,408,No,No,0,155.5,101,26.44,213.4,89.0,18.14,237.9,61,10.71,7.6,11,2.05,1.0,False
921,TX,32.0,408,No,No,0,157.9,88,26.84,180.8,132.0,15.37,132.5,102,5.96,12.8,3,3.46,1.0,False
922,MA,166.0,415,No,No,0,203.4,81,34.58,167.7,110.0,14.25,132.0,124,5.94,9.2,5,2.48,2.0,False
923,CA,72.0,408,No,Yes,39,92.8,98,15.78,271.2,115.0,23.05,167.1,83,7.52,5.8,7,1.57,1.0,False
924,IA,134.0,415,No,Yes,32,216.8,78,36.86,102.2,111.0,8.69,174.0,83,,8.6,2,2.32,0.0,False
925,NH,13.0,415,No,No,0,193.2,89,32.84,194.4,90.0,16.52,186.5,104,8.39,9.7,2,2.62,4.0,False
926,GA,90.0,415,No,No,0,113.2,108,19.24,189.3,63.0,16.09,271.8,124,12.23,14.1,4,3.81,3.0,False
927,WI,111.0,415,No,Yes,36,166.2,54,28.25,238.8,109.0,20.3,108.8,92,4.9,11.2,2,3.02,3.0,False
928,CO,101.0,408,No,Yes,23,262.2,101,44.57,157.0,80.0,13.35,129.1,100,5.81,7.3,14,1.97,1.0,False
929,SC,72.0,415,No,No,0,207.8,92,35.33,195.7,110.0,16.63,184.8,124,8.32,13.1,4,3.54,0.0,False
930,MI,67.0,510,No,Yes,35,245.4,89,41.72,148.2,102.0,12.6,274.0,136,,7.5,6,2.03,1.0,False
931,MD,172.0,408,No,No,0,287.1,108,48.81,178.4,125.0,15.16,153.2,98,6.89,14.4,2,3.89,3.0,True
932,IN,154.0,510,No,Yes,32,192.3,82,32.69,165.3,134.0,14.05,205.0,74,9.23,9.0,1,2.43,2.0,False
933,ME,69.0,510,No,No,0,194.2,122,33.01,242.1,81.0,20.58,215.8,80,9.71,9.7,3,2.62,2.0,False
934,DC,123.0,415,No,No,0,211.0,92,35.87,217.0,102.0,18.45,214.8,104,9.67,9.8,7,2.65,3.0,False
935,TN,130.0,415,No,Yes,12,141.9,92,24.12,228.9,,19.46,195.1,101,8.78,8.7,5,2.35,0.0,False
936,FL,142.0,415,No,Yes,26,220.5,94,37.49,239.5,,20.36,254.3,109,11.44,5.9,9,1.59,,False
937,HI,87.0,408,No,Yes,28,143.5,106,24.4,223.5,147.0,19.0,175.4,69,7.89,11.2,5,3.02,0.0,False
938,NE,149.0,415,No,No,0,156.0,56,26.52,56.0,116.0,4.76,163.3,104,7.35,8.9,8,2.4,,False
939,TN,146.0,408,Yes,No,0,160.1,63,27.22,208.4,112.0,17.71,177.6,98,7.99,9.2,3,2.48,2.0,False
940,MD,88.0,415,Yes,No,0,235.1,98,,251.8,79.0,21.4,285.9,76,,7.2,2,1.94,4.0,True
941,VT,48.0,510,No,No,0,188.4,63,32.03,165.9,89.0,14.1,205.7,71,9.26,13.2,2,3.56,,False
942,OR,135.0,415,No,No,0,194.8,97,,235.3,118.0,20.0,174.4,126,7.85,11.0,3,2.97,1.0,False
943,IN,100.0,510,No,No,0,247.8,117,42.13,130.0,95.0,11.05,134.3,125,6.04,6.9,2,1.86,1.0,False
944,MO,98.0,415,No,No,0,221.2,80,37.6,213.6,104.0,18.16,291.8,89,13.13,11.9,3,3.21,4.0,False
945,FL,75.0,510,No,Yes,26,118.5,86,,213.9,118.0,18.18,132.6,99,5.97,13.4,3,3.62,2.0,False
946,DC,180.0,415,No,Yes,33,231.8,78,39.41,232.9,79.0,19.8,206.9,121,9.31,7.6,4,2.05,1.0,False
947,VT,100.0,415,No,Yes,25,215.9,90,36.7,257.9,92.0,21.92,180.2,157,,11.6,4,3.13,,False
